71346,18302,K00C,MISC,MISC,122.9
71347,18302,K00C,UNIC,CTAF/UNICOM,122.8
58608,18303,K00F,CTAF,CTAF,122.9
65369,18304,K00M,CTAF,CTAF,122.9
60637,18305,K00R,CNTR,HOUSTON CNTR,134.8
60638,18305,K00R,UNIC,CTAF/UNICOM,122.7
62411,18306,K00V,UNIC,CTAF/UNICOM,122.7
59854,18308,K01G,UNIC,UNICOM,122.8
70848,18309,K01M,UNIC,CTAF/UNICOM,122.8
64915,18310,K02A,A/D,MONTGOMERY APP/DEP,121.2
64916,18310,K02A,UNIC,CTAF/UNICOM,122.8
67416,18311,K02C,UNIC,CTAF/UNICOM,122.7
68892,18312,K02G,A/D,PITTSBURGH APP/DEP,124.75
68893,18312,K02G,UNIC,CTAF/UNICOM,123
67229,18313,K03B,CTAF,CTAF,122.9
59668,18314,K03D,CTAF,CTAF,122.9
64674,18315,K04A,UNIC,CTAF/UNICOM,122.8
66304,18316,K04G,A/D,YOUNGSTOWN APP/DEP,133.95
66305,18316,K04G,UNIC,CTAF/UNICOM,122.8
61311,18317,K04M,CTAF,CTAF,122.9
65190,18318,K04Y,A/D,FARGO APP/DEP,120.4
65191,18318,K04Y,UNIC,CTAF/UNICOM,122.8
69981,18319,K05C,A/D,CHICAGO APP/DEP,133.1
69982,18319,K05C,RDO,TERRE HAUTE RDO,123.65
69983,18319,K05C,UNIC,CTAF/UNICOM,123
67314,18320,K05D,CTAF,CTAF,122.9
65770,18321,K05U,CTAF,CTAF,122.9
65771,18321,K05U,RDO,RENO RDO,122.3
61030,18322,K06A,A/D,ATLANTA APP/DEP,125.5
61031,18322,K06A,RDO,ANNISTON RDO,117.3
61032,18322,K06A,UNIC,CTAF/UNICOM,122.8
59223,18323,K06C,UNIC,CTAF/UNICOM,123
68972,18324,K06D,CNTR,MINNEAPOLIS CNTR,127.6
68973,18324,K06D,RDO,GRAND FORKS RDO,122.65
68974,18324,K06D,UNIC,CTAF/UNICOM,122.8
63292,18325,K06M,CTAF,CTAF,122.9
63367,18326,K06U,RDO,RENO RDO,122.5
63368,18326,K06U,UNIC,CTAF/UNICOM,122.8
70062,20238,K07,CNTR,KANSAS CITY CNTR,133.4
70063,20238,K07,UNIC,CTAF/UNICOM,122.8
62698,18327,K07A,UNIC,CTAF/UNICOM,122.8
60777,18328,K07F,A/D,LONGVIEW APP/DEP,118.25
60778,18328,K07F,CTAF,CTAF,122.9
68584,18329,K07R,CTAF,CTAF,122.9
63829,18330,K07V,MISC,MISC,122.7
63830,18330,K07V,UNIC,CTAF/UNICOM,122.8
69419,18332,K08A,A/D,MONTGOMERY APP/DEP,121.2
69420,18332,K08A,UNIC,CTAF/UNICOM,123.05
70912,18333,K08C,UNIC,CTAF/UNICOM,122.9
70118,18334,K08D,CNTR,MINNEAPOLIS CNTR,127.6
70119,18334,K08D,CTAF,CTAF,122.9
68706,18335,K08K,CNTR,MINNEAPOLIS CNTR,119.4
68707,18335,K08K,CTAF,CTAF,122.9
63893,18336,K08M,CTAF,CTAF,122.9
59110,18337,K09A,A/D,MERIDAN APP/DEP,119.2
59111,18337,K09A,UNIC,CTAF/UNICOM,122.8
61921,18338,K09J,CNTR,JACKSONVILLE CNTR,126.75
61922,18338,K09J,UNIC,CTAF/UNICOM,123
59759,18339,K09K,CTAF,CTAF,122.9
67614,18340,K09M,CTAF,CTAF,122.9
63234,18341,K09R,CTAF,CTAF,122.9
69079,18342,K0A2,CTAF,CTAF,122.9
65772,18343,K0A3,CNTR,MEMPHIS CNTR,132.1
65773,18343,K0A3,UNIC,CTAF/UNICOM,122.8
70808,18344,K0A4,UNIC,CTAF/UNICOM,122.8
58956,18345,K0A7,UNIC,CTAF/UNICOM,123
64054,18346,K0A8,UNIC,CTAF/UNICOM,122.8
64591,18347,K0A9,AWOS,AWOS 3,135.675
64592,18347,K0A9,UNIC,CTAF/UNICOM,123
64582,18348,K0B1,CTAF,CTAF,122.9
59756,18349,K0B4,CNTR,MINNEAPOLIS CNTR,124.1
59757,18349,K0B4,CTAF,CTAF,122.9
65869,18350,K0B5,CNTR,BOSTON CNTR,123.75
65870,18350,K0B5,UNIC,CTAF/UNICOM,123
59875,18351,K0B8,A/D,PROVIDENCE APP/DEP,125.75
59876,18351,K0B8,RDO,BRIDGEPORT RDO,110.85
59877,18351,K0B8,UNIC,CTAF/UNICOM,122.8
59229,18352,K0C0,CTAF,CTAF,122.9
61314,18353,K0C4,CTAF,CTAF,122.9
66955,18354,K0D8,CNTR,MINNEAPOLIS CNTR,125.1
66956,18354,K0D8,UNIC,CTAF/UNICOM,122.8
59425,18355,K0E0,CTAF,CTAF,122.9
70131,18356,K0E8,UNIC,CTAF/UNICOM,122.8
61316,18357,K0F2,CNTR,FORT WORTH CNTR,133.25
61317,18357,K0F2,UNIC,CTAF/UNICOM,122.8
62859,18359,K0F4,CTAF,CTAF,122.9
67813,18360,K0F7,CTAF,CTAF,122.9
67678,18362,K0F9,CTAF,CTAF,122.9
65858,18363,K0G3,CTAF,CTAF,122.9
61129,18364,K0G6,A/D,TOLEDO APP/DEP,134.35
61130,18364,K0G6,RDO,LANSING RDO,111.2
61131,18364,K0G6,UNIC,CTAF/UNICOM,122.8
69880,18365,K0G7,A/D,SYRACUSE APP DEP,126.125
69881,18365,K0G7,APP,ROCHESTER APP,119.55
69882,18365,K0G7,AWOS,AWOS 3,120
69883,18365,K0G7,MISC,ELMIRA APP,124.3
69884,18365,K0G7,UNIC,CTAF/UNICOM,122.8
69301,18366,K0H1,CTAF,CTAF,122.9
62405,18367,K0I8,UNIC,CTAF/UNICOM,122.8
68089,18368,K0J4,A/D,CAIRNS APP/DEP,133.45
68090,18368,K0J4,UNIC,CTAF/UNICOM,123
65007,18369,K0J6,A/D,CAIRNS APP/DEP,125.4
65008,18369,K0J6,CTAF,CTAF,122.9
70805,18370,K0J9,CTAF,CTAF,122.9
62448,18371,K0K7,UNIC,CTAF/UNICOM,122.8
59792,18372,K0L7,CTAF,CTAF,122.9
66638,18373,K0L9,UNIC,CTAF/UNICOM,122.8
60433,18374,K0M0,CNTR,MEMPHIS CNTR,135.875
60434,18374,K0M0,UNIC,CTAF/UNICOM,122.8
66512,18375,K0M1,CNTR,MEMPHIS CNTR,125.85
66513,18375,K0M1,UNIC,CTAF/UNICOM,122.8
70209,18376,K0M2,CTAF,CTAF,122.9
69770,18377,K0M3,CNTR,MEMPHIS CNTR,125.85
69771,18377,K0M3,UNIC,CTAF/UNICOM,122.8
71315,18378,K0M4,CNTR,MEMPHIS CNTR,125.85
71316,18378,K0M4,CTAF,CTAF/UNICOM,122.8
68312,18379,K0M5,CNTR,MEMPHIS CNTR,125.85
68313,18379,K0M5,UNIC,CTAF/UNICOM,122.8
70304,18380,K0M8,CNTR,MEMPHIS CNTR,132.5
70305,18380,K0M8,CTAF,CTAF,122.9
65227,18381,K0M9,CTAF,CTAF,122.9
64608,18382,K0O2,CTAF,CTAF,122.9
61668,18384,K0Q5,CTAF,CTAF,122.9
63346,18385,K0R0,CNTR,HOUSTON CNTR,133.5
63347,18385,K0R0,UNIC,CTAF/UNICOM,122.8
63931,18386,K0R1,UNIC,CTAF/UNICOM,122.8
70624,18387,K0R3,A/D,LAFAYETTE APP/DEP,121.1
70625,18387,K0R3,UNIC,CTAF/UNICOM,122.8
69846,18388,K0R4,FSS,DE RIDDER RDO,122.2
69847,18388,K0R4,UNIC,UNICOM,122.8
64367,18389,K0R5,A/D,POLK APP/DEP,132.05
64368,18389,K0R5,FSS,DE RIDDER RDO,122.2
64369,18389,K0R5,UNIC,CTAF/UNICOM,122.7
61777,18390,K0R6,CTAF,CTAF,122.9
70086,18391,K0S0,CTAF,CTAF,122.9
59921,18392,K0S7,CTAF,CTAF,122.9
314887,18393,K0S9,AWOS-3P,Phone: 360-379-1199,119.025
71485,18393,K0S9,UNIC,CTAF/UNICOM,123
65052,18394,K0V3,CNTR,MINNEAPOLIS CNTR,119.4
65053,18394,K0V3,UNIC,CTAF/UNICOM,122.7
63990,18395,K0V4,A/D,ROANOKE APP/DEP,125.47
63991,18395,K0V4,UNIC,CTAF/UNICOM,122.7
71062,18396,K0V6,CTAF,CTAF,122.9
68241,18397,K0V7,CTAF,CTAF,122.9
68242,18397,K0V7,FSS,PRESCOTT RDO,122.45
59031,18398,K0VG,CTAF,CTAF,122.9
59519,18399,K0W3,A/D,POTOMAC APP/DEP,126.75
59520,18399,K0W3,UNIC,CTAF/UNICOM,122.8
61550,18400,K10C,A/D,CHICAGO APP/DEP,120.55
61551,18400,K10C,UNIC,CTAF/UNICOM,122.8
62425,18401,K10G,AWOS,AWOS 3,128.325
62426,18401,K10G,CNTR,INDIANAPOLIS CNTR,124.45
62427,18401,K10G,UNIC,CTAF/UNICOM,123
69788,18402,K10U,CTAF,CTAF,122.9
69108,18404,K11A,A/D,CAIRNS APP/DEP,121.1
69109,18404,K11A,AWOS,AWOS 3,118.775
69110,18404,K11A,CTAF,CTAF,122.9
67737,18405,K11R,AWOS,AWOS 3,121.125
67738,18405,K11R,CNTR,HOUSTON CNTR,120.4
67739,18405,K11R,UNIC,CTAF/UNICOM,123.075
58976,18406,K11V,CTAF,CTAF,122.9
71512,18407,K12D,CTAF,CTAF,122.9
58883,18408,K12G,A/D,MANSFIELD APP/DEP,124.2
58884,18408,K12G,UNIC,CTAF/UNICOM,122.8
64908,18409,K12J,AWOS,AWOS 3,119.325
64909,18409,K12J,CNTR,JACKSONVILLE CNTR,120.2
64910,18409,K12J,UNIC,CTAF/UNICOM,122.725
69435,18410,K12K,CNTR,MINNEAPOLIS CNTR,119.4
69436,18410,K12K,UNIC,CTAF/UNICOM,123
59807,18411,K12N,A/D,NEW YORK APP/DEP,127.6
59808,18411,K12N,RDO,MILLVILLE RDO,109.6
59809,18411,K12N,UNIC,CTAF/UNICOM,122.8
63273,18412,K12V,APP,CHARLESTON APP,124.1
63274,18412,K12V,DEP,HUNTINGTON DEP,119.75
63275,18412,K12V,UNIC,CTAF/UNICOM,122.8
59428,18413,K12Y,CTAF,CTAF,122.9
66298,18415,K13C,A/D,GRAND RAPIDS APP/DEP,124.6
66299,18415,K13C,UNIC,CTAF/UNICOM,122.8
71186,18416,K13K,CNTR,KANSAS CITY CNTR,120.2
71187,18416,K13K,UNIC,CTAF/UNICOM,122.8
59308,18417,K14A,UNIC,CTAF/UNICOM,122.8
66673,18418,K14F,CTAF,CTAF,122.9
59185,18419,K14G,A/D,TOLEDO APP/DEP,126.1
59186,18419,K14G,UNIC,CTAF/UNICOM,122.8
63298,18420,K14J,CTAF,CTAF,122.9
66644,18421,K14M,CTAF,CTAF,122.7
61313,18422,K14Y,CTAF,CTAF,122.9
58957,18423,K15F,CNTR,FORT WORTH CNTR,133.5
58958,18423,K15F,CTAF,CTAF,122.9
71237,18424,K15J,A/D,VALDOSTA APP/DEP,119.525
71238,18424,K15J,UNIC,CTAF/UNICOM,122.8
61463,18425,K15M,CTAF,CTAF,122.9
64750,18426,K16D,A/D,MINNEAPOLIS APP/DEP,126.1
64751,18426,K16D,CTAF,CTAF,122.9
64560,18427,K16G,A/D,TOLEDO APP/DEP,120.8
64561,18427,K16G,UNIC,CTAF/UNICOM,123
59172,18428,K16J,A/D,JACKSONVILLE APP/DEP,125.75
59173,18428,K16J,UNIC,CTAF/UNICOM,122.8
67656,18430,K17G,A/D,MANSFIELD APP/DEP,124.2
67657,18430,K17G,UNIC,CTAF/UNICOM,122.8
71497,18431,K17J,A/D,CAIRNS APP/DEP,125.4
71498,18431,K17J,ASOS,MARIANNA ASOS,133.525
71499,18431,K17J,CTAF,CTAF,122.9
59776,18432,K17K,CNTR,ALBUQUERQUE CNTR,127.85
59777,18432,K17K,CTAF,CTAF,122.9
62903,18433,K17M,UNIC,CTAF/UNICOM,122.8
67140,18434,K17N,A/D,PHILY APP/DEP,127.35
67141,18434,K17N,UNIC,CTAF/UNICOM,122.8
58977,18435,K17V,CTAF,CTAF,122.9
66938,18436,K18A,A/D,ATLANTA APP/DEP,127.5
66939,18436,K18A,CTAF,CTAF,122.9
64556,18437,K18I,CTAF,CTAF,122.9
59147,18438,K18V,CTAF,CTAF,122.9
70048,18439,K19A,A/D,ATLANTA APP/DEP,127.5
70049,18439,K19A,UNIC,CTAF/UNICOM,122.8
69844,18440,K19M,CNTR,MEMPHIS CNTR,132.5
69845,18440,K19M,CTAF,CTAF,122.9
67600,18441,K19N,A/D,MC GUIRE APP/DEP,124.15
67601,18441,K19N,RDO,MILLVILLE RDO,115.2
67602,18441,K19N,UNIC,CTAF/UNICOM,123
59429,18442,K19S,UNIC,CTAF/UNICOM,122.8
63988,18443,K1A0,UNIC,CTAF/UNICOM,123
58725,18444,K1A3,CTAF,CTAF,122.9
61433,18446,K1A5,AWOS,AWOS 3,118.225
61434,18446,K1A5,UNIC,CTAF/UNICOM,123.05
66124,18447,K1A6,AWOS,AWOS,119.425
66125,18447,K1A6,CTAF/UNICOM,CTAF/UNICOM,122.8
61222,18448,K1A7,CTAF,CTAF,122.9
65690,18449,K1A9,A/D,MONTGOMERY APP/DEP,121.2
65691,18449,K1A9,UNIC,CTAF/UNICOM,122.8
68329,18450,K1B0,A/D,BANGOR APP/DEP,118.925
68330,18450,K1B0,UNIC,CTAF/UNICOM,122.8
60721,18451,K1B1,A/D,ALBANY APP/DEP,125
60722,18451,K1B1,AWOS,AWOS 3,133.525
60723,18451,K1B1,UNIC,CTAF/UNICOM,122.8
59545,18452,K1B2,UNIC,CTAF/UNICOM,122.8
62467,18453,K1B6,A/D,BRADLEY APP/DEP,119
62468,18453,K1B6,UNIC,CTAF/UNICOM,122.8
63125,18454,K1B9,A/D,BOSTON APP/DEP,124.1
63126,18454,K1B9,RDO,BRIDGEPORT RDO,121.725
63127,18454,K1B9,UNIC,CTAF/UNICOM,123
62589,18455,K1C1,A/D,CHAMPAIGN APP/DEP,121.35
62590,18455,K1C1,UNIC,CTAF/UNICOM,122.8
59230,18456,K1C2,CNTR,CHICAGO CNTR,118.4
59231,18456,K1C2,RDO,KANKAKEE RDO,122.5
59232,18456,K1C2,UNIC,CTAF/UNICOM,123
64959,18457,K1C5,A/D,CHICAGO APP/DEP,119.35
64960,18457,K1C5,CTAF,CTAF,122.9
61283,18458,K1D1,CNTR,MINNEAPLOLI CNTR,128.5
61284,18458,K1D1,UNIC,CTAF/UNICOM,122.8
63820,18459,K1D3,UNIC,CTAF/UNICOM,122.8
60363,18460,K1D7,CTAF,CTAF,122.9
61002,18461,K1D8,UNIC,CTAF/UNICOM,122.8
65515,18462,K1F0,AWOS,AWOS 3,118.15
65516,18462,K1F0,CNTR,FORT WORTH CNTR,128.1
65517,18462,K1F0,UNIC,CTAF/UNICOM,122.7
70880,18463,K1F4,CNTR,FORT WORTH CNTR,128.1
70881,18463,K1F4,CTAF,CTAF,122.9
64600,18464,K1F5,CTAF,CTAF,122.9
67567,18465,K1G0,A/D,TOLEDO APP/DEP,126.1
67568,18465,K1G0,AWOS,AWOS 3,120.725
67569,18465,K1G0,CLD,CLNC DEL,125.6
67570,18465,K1G0,UNIC,CTAF/UNICOM,122.8
62897,18466,K1G1,A/D,CLEVELAND APP/DEP,126.35
62898,18466,K1G1,CLD,CLEVELAND CLNC DEL,125.7
62899,18466,K1G1,UNIC,CTAF/UNICOM,122.8
61858,18467,K1G3,A/D,AKRON CANTON APP/DEP,118.6
61859,18467,K1G3,CLD,CLNC DEL,125.65
61860,18467,K1G3,UNIC,CTAF/UNICOM,122.725
58882,18468,K1G4,CTAF,CTAF,122.9
65415,18469,K1G5,A/D,CLEVELAND APP/DEP,125.35
65416,18469,K1G5,UNIC,CTAF/UNICOM,123
59671,18470,K1H0,A/D,ST LOUIS APP/DEP,126.5
59672,18470,K1H0,UNIC,CTAF/UNICOM,122.8
70459,18471,K1H2,AWOS,AWOS 3,118.375
70460,18471,K1H2,CNTR,KANSAS CITY CNTR,127.7
70461,18471,K1H2,RDO,ST LOUIS RDO,109
70462,18471,K1H2,UNIC,CTAF/UNICOM,122.8
65633,18473,K1H5,CTAF,CTAF,122.9
60398,18474,K1H8,A/D,HULMAN APP/DEP,125.45
60399,18474,K1H8,UNIC,CTAF/UNICOM,122.8
59889,18475,K1I5,CTAF,CTAF,122.85
64153,18476,K1I7,UNIC,CTAF/UNICOM,122.8
67685,18477,K1J0,A/D,CAIRNS APP/DEP,133.75
67686,18477,K1J0,UNIC,CTAF/UNICOM,122.8
59060,18478,K1J6,UNIC,CTAF/UNICOM,122.8
59604,18479,K1K2,CTAF,CTAF,122.9
65518,18480,K1K4,A/D,OKE CITY APP/DEP,120.45
65519,18480,K1K4,UNIC,CTAF/UNICOM,122.7
68172,18481,K1K7,CTAF,CTAF,122.9
69654,18482,K1K9,UNIC,CTAF/UNICOM,122.8
68007,18483,K1L0,A/D,NEW ORLEANS APP/DEP,125.5
68008,18483,K1L0,UNIC,CTAF/UNICOM,122.7
61072,18484,K1L1,UNIC,CTAF/UNICOM,122.8
67931,18485,K1L3,CTAF,CTAF,122.9
64356,18486,K1L7,UNIC,CTAF/UNICOM,122.8
65157,18487,K1L8,UNIC,CTAF/UNICOM,122.8
65553,18488,K1L9,UNIC,CTAF/UNICOM,122.8
67418,18490,K1M2,CTAF,CTAF,122.9
63853,18491,K1M4,CNTR,MEMPHIS CNTR,120.8
63854,18491,K1M4,UNIC,CTAF/UNICOM,122.8
63675,18492,K1M5,A/D,NASHVILLE APP/DEP,119.35
63676,18492,K1M5,AWOS,AWOS 3,118.175
63677,18492,K1M5,UNIC,CTAF/UNICOM,122.8
67307,18494,K1M9,AWOS,AWOS 3,119.025
67308,18494,K1M9,UNIC,CTAF/UNICOM,122.8
59373,18495,K1MO,CNTR,KANSAS CITY CNTR,133.8
59374,18495,K1MO,CTAF,CTAF,122.9
69181,18496,K1N1,UNIC,CTAF/UNICOM,122.8
59869,18498,K1N7,A/D,NEW YORK APP/DEP,127.6
59870,18498,K1N7,APP,ALLENTOWN APP DEP,119.65
59871,18498,K1N7,UNIC,CTAF/UNICOM,123
67112,18500,K1O1,CTAF,CTAF,122.8
62918,18501,K1O2,AWOS,AWOS 2,118.35
62919,18501,K1O2,CNTR,OAKLAND CNTR,127.8
62920,18501,K1O2,UNIC,CTAF/UNICOM,122.8
61228,18502,K1O3,A/D,NORCAL APP/DEP,125.1
61229,18502,K1O3,CTAF,CTAF,122.9
64922,18503,K1O4,UNIC,CTAF,122.9
71218,18504,K1O5,FSS,RANCHO RDO,122.4
71219,18504,K1O5,UNIC,CTAF/UNICOM,122.8
71079,18505,K1O8,APP,ALTUS APP,125.1
71080,18505,K1O8,CTAF,CTAF,122.9
71081,18505,K1O8,DEP,ALTUS DEP,125.1
63783,18506,K1Q2,CTAF,CTAF,122.9
63784,18506,K1Q2,MISC,MISC,122.8
66163,18507,K1Q4,CTAF,CTAF,122.9
67879,18508,K1R1,CTAF,CTAF,122.8
67880,18508,K1R1,FSS,DE RIDDER RDO,122.2
60980,18509,K1R4,CTAF,CTAF,122.9
69172,18510,K1R7,AWOS,AWOS 3,118.125
69173,18510,K1R7,CNTR,HOUSTON CNTR,133.5
69174,18510,K1R7,UNIC,CTAF/UNICOM,122.8
70290,18511,K1R8,A/D,MOBILE APP/DEP,118.5
70291,18511,K1R8,UNIC,CTAF/UNICOM,122.8
66365,18513,K1S3,FSS,GREAT FALLS,122.2
66366,18513,K1S3,UNIC,CTAF/UNICOM,122.8
63032,18514,K1S5,CTAF,CTAF,122.9
61808,18515,K1S9,CTAF,CTAF,122.9
59710,18516,K1T7,UNIC,CTAF/UNICOM,122.975
64786,18517,K1U2,CTAF,CTAF,122.9
60364,18518,K1U7,CNTR,SALT LAKE CITY CNTR,126.75
60365,18518,K1U7,UNIC,CTAF/UNICOM,122.8
70863,18519,K1V0,CTAF,CTAF,122.9
59736,18520,K1V2,CTAF,CTAF,122.9
69708,18522,K1V6,A/D,PUEBLO APP/DEP,120.1
69709,18522,K1V6,AWOS,AWOS 3,120.025
69710,18522,K1V6,UNIC,CTAF/UNICOM,122.8
70585,18523,K1V8,UNIC,CTAF/UNICOM,122.8
68343,18524,K1X1,CNTR,KANSAS CITY CNTR,126.95
68344,18524,K1X1,CTAF,CTAF,122.9
64814,18525,K20A,CTAF,CTAF,122.8
69382,18526,K20M,CTAF,CTAF,122.7
69321,18527,K20N,A/D,NEW YORK APP/DEP,132.75
69322,18527,K20N,UNIC,CTAF/UNICOM,122.8
67417,18528,K20R,CTAF,CTAF,122.9
71004,18529,K20U,UNIC,CTAF/UNICOM,122.8
70000,18530,K20V,AWOS,AWOS 3,118.425
70001,18530,K20V,CNTR,DENVER CNTR,128.65
70002,18530,K20V,RCO,DENVER RDO,122.3
70003,18530,K20V,UNIC,CTAF/UNICOM,122.8
59612,18532,K21D,A/D,MINNEAPOLIS APP/DEP,121.2
59613,18532,K21D,CLD,CLNC DEL,118.625
59614,18532,K21D,UNIC,CTAF/UNICOM,122.8
66265,18533,K21F,CTAF,CTAF,122.9
62663,18534,K22F,CTAF,CTAF,122.9
70619,18535,K22I,MISC,MISC,122.9
70620,18535,K22I,UNIC,CTAF/UNICOM,122.8
63848,18536,K22M,UNIC,CTAF/UNICOM,122.8
59303,18537,K22N,A/D,ALLENTOWN APP/DEP,119.65
59304,18537,K22N,UNIC,CTAF/UNICOM,123.05
60176,18538,K22S,CTAF,CTAF,122.9
59148,18539,K22W,UNIC,UNICOM,122.7
70193,18541,K23M,UNIC,CTAF/UNICOM,122.8
67746,18542,K23R,A/D,SAN ANTONIO APP/DEP,118.05
67747,18542,K23R,UNIC,CTAF/UNICOM,122.9
61885,18544,K24F,CTAF,CTAF,122.9
60043,18545,K24J,AWOS,AWOS 3,118.225
60044,18545,K24J,UNIC,CTAF/UNICOM,122.8
58981,18546,K24N,CTAF,CTAF,122.9
66832,18547,K24R,CTAF,CTAF,122.9
59611,18548,K25D,UNIC,CTAF/UNICOM,122.7
70869,18549,K25J,CTAF,CTAF,122.9
66344,18550,K25M,CNTR,MEMPHIS CNTR,135.9
66345,18550,K25M,UNIC,CTAF/UNICOM,122.8
71391,18552,K26A,CTAF,CTAF,122.9
63824,18553,K26R,INFO,INFO,123.3
63825,18553,K26R,UNIC,CTAF/UNICOM,122.8
62777,18554,K26U,CTAF,CTAF,122.9
65946,18556,K27A,A/D,ATLANTA APP/DEP,127.5
65947,18556,K27A,AWOS,AWOS 3,120.875
65948,18556,K27A,UNIC,CTAF/UNICOM,122.8
61309,18558,K27K,A/D,LEXINGTON APP/DEP,120.15
61310,18558,K27K,UNIC,CTAF/UNICOM,123
69758,18559,K27R,UNIC,CTAF/UNICOM,123
62900,18560,K28J,A/D,JACKSONVILLE APP/DEP,118.175
62901,18560,K28J,RDO,GAINESVILLE RDO,122.25
62902,18560,K28J,UNIC,CTAF/UNICOM,122.8
64937,18562,K29D,A/D,YOUNGSTOWN APP/DEP,133.95
64938,18562,K29D,UNIC,CTAF/UNICOM,122.725
64003,18563,K29G,A/D,AKRON CANTON APP/DEP,118.6
64004,18563,K29G,CLD,CLNC DEL,125.65
64005,18563,K29G,UNIC,CTAF/UNICOM,123.05
59730,18564,K29S,UNIC,CTAF/UNICOM,122.8
63604,18565,K2A0,A/D,CHATTANOOGA APP/DEP,125.1
63605,18565,K2A0,AWOS,AWOS 3,135.075
63606,18565,K2A0,UNIC,CTAF/UNICOM,123
62024,18566,K2A1,CNTR,INDIANAPOLIS CNTR,121.325
62025,18566,K2A1,UNIC,CTAF/UNICOM,122.8
59687,18567,K2A2,A/D,MEMPHIS APP/DEP,126.85
59688,18567,K2A2,UNIC,CTAF/UNICOM,122.7
60890,18568,K2A5,A/D,GREENSBORO APP/DEP,32.707
60891,18568,K2A5,UNIC,CTAF/UNICOM,122.8
64110,18569,K2A6,CTAF,CTAF,122.9
59793,18570,K2B3,UNIC,CTAF/UNICOM,122.8
67372,18571,K2B7,A/D,BANGOR APP/DEP,118.925
67373,18571,K2B7,UNIC,CTAF/UNICOM,122.8
67107,18572,K2C8,RCO,DEVILS LAKE,122.3
67108,18572,K2C8,UNIC,CTAF/UNICOM,122.8
59049,18573,K2CB,MISC,RANGE CON,47.05
59050,18573,K2CB,TWR,BLANDING TWR,24.1
67227,18574,K2D5,CNTR,MINNEAPOLIS CNTR,124.2
67228,18574,K2D5,CTAF,CTAF,122.9
70797,18575,K2E3,A/D,ALBUQUERQUE CNTR,127.85
70798,18575,K2E3,CTAF,CTAF,122.9
61004,18576,K2E5,CNTR,ALBUQUERQUE CNTR,132.65
61005,18576,K2E5,CTAF,CTAF,122.9
65154,18577,K2E7,CNTR,FORT WORTH CNTR,127.45
65155,18577,K2E7,CTAF,CTAF,122.9
66006,18578,K2F0,CTAF,CTAF,122.9
67593,18579,K2F1,CNTR,ALBUQUERQUE CNTR,132.65
67594,18579,K2F1,UNIC,CTAF/UNICOM,122.8
66483,18580,K2F4,CNTR,FORT WORTH CNTR,127.45
66484,18580,K2F4,UNIC,CTAF/UNICOM,122.8
65715,18581,K2F5,CNTR,FORT WORTH CNTR,132.6
65716,18581,K2F5,UNIC,CTAF/UNICOM,122.8
63607,18582,K2F7,A/D,FORT WORTH CNTR,127.6
63608,18582,K2F7,CTAF,CTAF,122.9
60065,18583,K2G1,A/D,CLEVELAND APP/DEP,125.35
60066,18583,K2G1,RDO,CLEVELAND RDO,112.7
60067,18583,K2G1,UNIC,CTAF/UNICOM,122.8
62567,18584,K2G2,A/D,PITTSBURGH  APP/DEP,124.75
62568,18584,K2G2,UNIC,CTAF/UNICOM,122.8
62313,18585,K2G4,AWOS,AWOS 3,120.125
62314,18585,K2G4,CNTR,CLEVELAND CNTR,124.4
62315,18585,K2G4,FSS,ELKINS RDO,112.3
62316,18585,K2G4,UNIC,CTAF/UNICOM,123
67379,18586,K2G9,AWOS,AWOS 3,133.8
67380,18586,K2G9,CNTR,CLEVELAND CNTR,124.4
67381,18586,K2G9,UNIC,CTAF/UNICOM,122.8
68962,18587,K2GC,CTAF,CTAF,122.9
69976,18588,K2H0,CNTR,KANSAS CITY CNTR,124.3
69977,18588,K2H0,UNIC,CTAF/UNICOM,122.8
70368,18589,K2H2,A/D,SPRINGFIELD APP/DEP,124.95
70369,18589,K2H2,UNIC,CTAF/UNICOM,122.8
59944,18590,K2H9,CTAF,CTAF,122.8
61230,18591,K2I0,A/D,EVANSVILLE APP/DEP,126.4
61231,18591,K2I0,AWOS,AWOS 3,126.475
61232,18591,K2I0,CLD,CLNC DEL,120.1
61233,18591,K2I0,UNIC,CTAF/UNICOM,122.7
71484,18592,K2I3,UNIC,CTAF/UNICOM,122.8
69798,18593,K2IS,AWOS,AWOS 3,124.175
69799,18593,K2IS,UNIC,CTAF/UNICOM,123.05
70226,18594,K2J2,A/D,SAVANNAH APP/DEP,120.4
70227,18594,K2J2,CTAF,CTAF,122.9
62834,18595,K2J3,CTAF,CTAF,122.9
61898,18596,K2J5,APP,AUGUSTA APP,126.8
61899,18596,K2J5,ASOS,AUGUSTA ASOS,132.75
61900,18596,K2J5,CTAF,CTAF,122.9
60304,18597,K2K3,AWOS,AWOS 3,124.174
60305,18597,K2K3,CNTR,KANSAS CITY CNTR,125.2
60306,18597,K2K3,UNIC,CTAF/UNICOM,122.8
59408,18598,K2K4,A/D,ALTUS,125.1
59409,18598,K2K4,CTAF,CTAF,122.9
59390,18599,K2K7,CNTR,KANSAS CITY CNTR,132.9
59391,18599,K2K7,UNIC,CTAF/UNICOM,122.8
68442,18600,K2K9,CTAF,CTAF,122.9
70623,18601,K2L0,UNIC,UNICOM,122.8
69975,18602,K2M0,UNIC,CTAF/UNICOM,122.8
62774,18603,K2M2,AWOS,AWOS 3,120.175
62775,18603,K2M2,CNTR,MEMPHIS CNTR,125.85
